job,year,tag,step,state,exit,minutes,detail,ts,host,session
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""1113MB, BE30, run_id ok, drive md5 ok (100s)""; ts=engine-completed@phase4_semantic_finetune_train_2021_2026-09-05T10-26.log",2026-09-05 10:26:52,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,evaluate,OK,0,3.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2021/evaluate] exit=0  elapsed 3.0 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2021_2026-09-05T10-31.log",2026-09-05 10:28:56,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2 rows for 2021/trend8_2021, written 10:30:57""; ts=engine-completed@phase4_semantic_finetune_evaluate_2021_2026-09-05T10-31.log",2026-09-05 10:31:53,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,inference,OK,0,23.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2021/inference] exit=0  elapsed 23.0 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2021_2026-09-05T10-54.log",2026-09-05 10:31:59,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2050MB valid=89.6% maxprob=0.854 p99.9=0.811 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2021_2026-09-05T10-54.log",2026-09-05 10:54:37,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,postproc,OK,0,18.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log outcome verbatim: ""[trend8_uniform_rgb_trend8_2021/postproc] exit=0  elapsed 18.0 min""; ts=run_id-stamp@phase4_semantic_finetune_postproc_2021_2026-09-05T11-12.log",2026-09-05 10:55:00,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""2050MB valid=89.6% maxprob=0.854 p99.9=0.811 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2021_2026-09-05T11-12.log",2026-09-05 11:12:55,,
trend8_uniform_rgb_trend8_2021,2021,trend8_2021,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031304Z.log verdict verbatim: ""mask 91MB, gpkg 17.5MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2021_2026-09-05T11-12.log",2026-09-05 11:12:55,,
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY,WEAK_CALIBRATION,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031154Z.log verdict verbatim: ""2729MB valid=100.0% maxprob=0.748 p99.9=0.650 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2024_2026-09-05T11-21.log",2026-09-05 11:21:46,,
trend8_uniform_rgb_trend8_2024,2024,trend8_2024,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_trend8_uniform_rgb_20260905T031154Z.log verdict verbatim: ""mask 256MB, gpkg 23.7MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2024_2026-09-05T11-21.log",2026-09-05 11:21:46,,
(launch),,,GUARD:runtag,GUARD_UNVERIFIED,,,"no live beacons in /content/drive/MyDrive/treedata/phase4/logs (63 heartbeat file(s), all stale or unreadable)",2026-09-05 14:56:51,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,labels,OK,0,7.0,,2026-09-05 14:59:45,b7684324090b,ofA
overlap_floor_of_2017k,2017k,of_2017k,labels,OK,0,6.4,,2026-09-05 15:02:36,4a58ba2ccf6e,ofB
overlap_floor_of_2017,2017,of_2017,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 15:06:48,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,tile,OK,0,43.2,,2026-09-05 15:06:48,b7684324090b,ofA
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 15:09:52,4a58ba2ccf6e,ofB
overlap_floor_of_2017k,2017k,of_2017k,tile,OK,0,4.1,,2026-09-05 15:09:53,4a58ba2ccf6e,ofB
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:tile,MISSING,,,no 2017k__of_2017k/tile_index_2017k.csv,2026-09-05 15:14:04,4a58ba2ccf6e,ofB
overlap_floor_of_2020,2020,of_2020,labels,OK,0,7.0,,2026-09-05 15:14:22,4a58ba2ccf6e,ofB
overlap_floor_of_2020,2020,of_2020,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 15:21:38,4a58ba2ccf6e,ofB
overlap_floor_of_2020,2020,of_2020,tile,OK,0,33.2,,2026-09-05 15:21:38,4a58ba2ccf6e,ofB
overlap_floor_of_2017,2017,of_2017,VERIFY:tile,OK,,,"650 tiles indexed; probed 20 paths, 0 missing",2026-09-05 15:50:25,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,train,OK,0,40.6,,2026-09-05 15:50:28,b7684324090b,ofA
overlap_floor_of_2020,2020,of_2020,VERIFY:tile,OK,,,"690 tiles indexed; probed 20 paths, 0 missing",2026-09-05 15:54:51,4a58ba2ccf6e,ofB
overlap_floor_of_2020,2020,of_2020,train,OK,0,38.0,,2026-09-05 15:54:51,4a58ba2ccf6e,ofB
overlap_floor_of_2017,2017,of_2017,VERIFY:train,OK,,,"1113MB, BE20, run_id ok, drive md5 ok (1s)",2026-09-05 16:31:37,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,evaluate,OK,0,1.0,,2026-09-05 16:31:38,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,VERIFY:evaluate,OK,,,"2 rows for 2017/of_2017, written 16:32:28",2026-09-05 16:32:37,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,inference,OK,0,70.4,,2026-09-05 16:32:37,b7684324090b,ofA
overlap_floor_of_2020,2020,of_2020,VERIFY:train,OK,,,"1113MB, BE12, run_id ok, drive md5 ok (1s)",2026-09-05 16:32:59,4a58ba2ccf6e,ofB
overlap_floor_of_2020,2020,of_2020,evaluate,OK,0,2.1,,2026-09-05 16:33:53,4a58ba2ccf6e,ofB
overlap_floor_of_2020,2020,of_2020,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""2 rows for 2020/of_2020, written 16:35:21""; ts=engine-completed@phase4_semantic_finetune_evaluate_2020_2026-09-05T16-35.log",2026-09-05 16:35:56,,
overlap_floor_of_2020,2020,of_2020,inference,OK,0,74.7,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2020/inference] exit=0  elapsed 74.7 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2020_2026-09-05T17-51.log",2026-09-05 16:36:52,,
overlap_floor_of_2017,2017,of_2017,VERIFY:inference,OK,,,3028MB valid=87.8% maxprob=0.862 p99.9=0.614 [2387x1674 sample],2026-09-05 17:43:02,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,postproc,OK,0,66.6,,2026-09-05 17:43:02,b7684324090b,ofA
overlap_floor_of_2020,2020,of_2020,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""4165MB valid=73.0% maxprob=0.894 p99.9=0.846 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2020_2026-09-05T17-51.log",2026-09-05 17:51:31,,
overlap_floor_of_2020,2020,of_2020,postproc,OK,0,66.9,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2020/postproc] exit=0  elapsed 66.9 min""; ts=run_id-stamp@phase4_semantic_finetune_postproc_2020_2026-09-05T18-58.log",2026-09-05 17:51:38,,
overlap_floor_of_2017,2017,of_2017,VERIFY,OK,,,3028MB valid=87.8% maxprob=0.862 p99.9=0.614 [2387x1674 sample],2026-09-05 18:49:39,b7684324090b,ofA
overlap_floor_of_2017,2017,of_2017,VERIFY:postproc,OK,,,"mask 290MB, gpkg 38.4MB",2026-09-05 18:49:39,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,labels,OK,0,3.3,,2026-09-05 18:49:41,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 18:54:43,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,tile,OK,0,17.1,,2026-09-05 18:54:43,b7684324090b,ofA
overlap_floor_of_2020,2020,of_2020,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""4165MB valid=73.0% maxprob=0.894 p99.9=0.846 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2020_2026-09-05T18-58.log",2026-09-05 18:58:23,,
overlap_floor_of_2020,2020,of_2020,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""mask 334MB, gpkg 46.8MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2020_2026-09-05T18-58.log",2026-09-05 18:58:23,,
overlap_floor_of_2022,2022,of_2022,labels,OK,0,2.3,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2022/labels] exit=0  elapsed 2.3 min""; ts=run_id-stamp@phase4_semantic_finetune_labels_2022_2026-09-05T19-00.log",2026-09-05 18:58:35,,
overlap_floor_of_2022,2022,of_2022,VERIFY:labels,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""citywide: labels step is skipped by design""; ts=engine-completed@phase4_semantic_finetune_labels_2022_2026-09-05T19-00.log",2026-09-05 19:00:34,,
overlap_floor_of_2022,2022,of_2022,tile,OK,0,23.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2022/tile] exit=0  elapsed 23.1 min""; ts=run_id-stamp@phase4_semantic_finetune_tile_2022_2026-09-05T19-23.log",2026-09-05 19:00:54,,
overlap_floor_of_2017s,2017s,of_2017s,VERIFY:tile,OK,,,"557 tiles indexed; probed 20 paths, 0 missing",2026-09-05 19:11:50,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,train,OK,0,35.2,,2026-09-05 19:11:50,b7684324090b,ofA
overlap_floor_of_2022,2022,of_2022,VERIFY:tile,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""660 tiles indexed; probed 20 paths, 0 missing""; ts=engine-completed@phase4_semantic_finetune_tile_2022_2026-09-05T19-23.log",2026-09-05 19:23:59,,
overlap_floor_of_2022,2022,of_2022,train,OK,0,30.8,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2022/train] exit=0  elapsed 30.8 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2022_2026-09-05T19-55.log",2026-09-05 19:24:56,,
overlap_floor_of_2017s,2017s,of_2017s,VERIFY:train,OK,,,"1113MB, BE29, run_id ok, drive md5 ok (1s)",2026-09-05 19:47:38,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,evaluate,OK,0,2.2,,2026-09-05 19:47:38,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,VERIFY:evaluate,OK,,,"2 rows for 2017s/of_2017s, written 19:49:02",2026-09-05 19:49:50,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,inference,OK,0,4.1,,2026-09-05 19:49:50,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,VERIFY:inference,OK,,,323MB valid=100.0% maxprob=0.906 p99.9=0.835 [2369x1687 sample],2026-09-05 19:53:56,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,postproc,OK,0,3.0,,2026-09-05 19:53:56,b7684324090b,ofA
overlap_floor_of_2022,2022,of_2022,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""773MB, AE18, run_id ok, drive md5 ok (1s)""; ts=engine-completed@phase4_semantic_finetune_train_2022_2026-09-05T19-55.log",2026-09-05 19:55:36,,
overlap_floor_of_2022,2022,of_2022,evaluate,OK,0,1.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2022/evaluate] exit=0  elapsed 1.0 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2022_2026-09-05T19-56.log",2026-09-05 19:55:48,,
overlap_floor_of_2022,2022,of_2022,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""2 rows for 2022/of_2022, written 19:56:37""; ts=engine-completed@phase4_semantic_finetune_evaluate_2022_2026-09-05T19-56.log",2026-09-05 19:56:42,,
overlap_floor_of_2022,2022,of_2022,inference,OK,0,70.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2022/inference] exit=0  elapsed 70.1 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2022_2026-09-05T21-06.log",2026-09-05 19:56:48,,
overlap_floor_of_2017s,2017s,of_2017s,VERIFY,OK,,,323MB valid=100.0% maxprob=0.906 p99.9=0.835 [2369x1687 sample],2026-09-05 19:56:56,b7684324090b,ofA
overlap_floor_of_2017s,2017s,of_2017s,VERIFY:postproc,OK,,,"mask 16MB, gpkg 54.9MB",2026-09-05 19:56:56,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,labels,OK,0,4.8,,2026-09-05 19:56:58,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-05 20:01:48,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,tile,OK,0,15.8,,2026-09-05 20:01:48,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,VERIFY:tile,OK,,,"582 tiles indexed; probed 20 paths, 0 missing",2026-09-05 20:17:34,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,train,OK,0,18.4,,2026-09-05 20:17:34,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,VERIFY:train,OK,,,"773MB, AE14, run_id ok, drive md5 ok (1s)",2026-09-05 20:36:57,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,evaluate,OK,0,1.8,,2026-09-05 20:36:57,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,VERIFY:evaluate,OK,,,"2 rows for 2017n/of_2017n, written 20:38:42",2026-09-05 20:38:47,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,inference,OK,0,1.2,,2026-09-05 20:38:47,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,VERIFY:inference,WEAK_CALIBRATION,,,28MB valid=100.0% maxprob=0.724 p99.9=0.602 [2379x1681 sample],2026-09-05 20:40:04,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,postproc,OK,0,1.0,,2026-09-05 20:40:04,b7684324090b,ofA
overlap_floor_of_2017n,2017n,of_2017n,VERIFY,WEAK_CALIBRATION,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145647Z.log verdict verbatim: ""28MB valid=100.0% maxprob=0.724 p99.9=0.602 [2379x1681 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2017n_2026-09-05T20-41.log",2026-09-05 20:41:01,,
overlap_floor_of_2017n,2017n,of_2017n,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145647Z.log verdict verbatim: ""mask 3MB, gpkg 15.6MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2017n_2026-09-05T20-41.log",2026-09-05 20:41:01,,
overlap_floor_of_2022,2022,of_2022,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""5357MB valid=74.7% maxprob=0.787 p99.9=0.724 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2022_2026-09-05T21-06.log",2026-09-05 21:06:52,,
overlap_floor_of_2022,2022,of_2022,postproc,OK,0,67.0,"RECOVERED-FROM-LOGS(ts=completed-minutes): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log outcome verbatim: ""[overlap_floor_of_2022/postproc] exit=0  elapsed 67.0 min""; ts=engine-completed-minus-minutes@phase4_semantic_finetune_postproc_2022_2026-09-05T22-13.log",2026-09-05 21:06:56,,
overlap_floor_of_2022,2022,of_2022,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""5357MB valid=74.7% maxprob=0.787 p99.9=0.724 [2387x1674 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2022_2026-09-05T22-13.log",2026-09-05 22:13:56,,
overlap_floor_of_2022,2022,of_2022,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260905T145756Z.log verdict verbatim: ""mask 311MB, gpkg 30.1MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2022_2026-09-05T22-13.log",2026-09-05 22:13:56,,
overlap_floor_of_2017k,2017k,of_2017k,tile,OK,0,9.0,,2026-09-06 00:28:55,5223ced42862,of2017k
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:tile,MISSING,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T002156Z.log verdict verbatim: ""no 2017k__of_2017k/tile_index_2017k.csv""; ts=engine-completed@phase4_semantic_finetune_tile_2017k_2026-09-06T00-37.log",2026-09-06 00:37:50,,
overlap_floor_of_2017k,2017k,of_2017k,labels,OK,0,2.3,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log outcome verbatim: ""[overlap_floor_of_2017k/labels] exit=0  elapsed 2.3 min""; ts=run_id-stamp@phase4_semantic_finetune_labels_2017k_2026-09-06T01-42.log",2026-09-06 01:40:36,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:labels,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""citywide: labels step is skipped by design""; ts=engine-completed@phase4_semantic_finetune_labels_2017k_2026-09-06T01-42.log",2026-09-06 01:42:44,,
overlap_floor_of_2017k,2017k,of_2017k,tile,OK,0,21.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log outcome verbatim: ""[overlap_floor_of_2017k/tile] exit=0  elapsed 21.1 min""; ts=run_id-stamp@phase4_semantic_finetune_tile_2017k_2026-09-06T02-03.log",2026-09-06 01:42:48,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:tile,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""632 tiles indexed; probed 20 paths, 0 missing""; ts=engine-completed@phase4_semantic_finetune_tile_2017k_2026-09-06T02-03.log",2026-09-06 02:03:07,,
overlap_floor_of_2017k,2017k,of_2017k,train,OK,0,47.8,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log outcome verbatim: ""[overlap_floor_of_2017k/train] exit=0  elapsed 47.8 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2017k_2026-09-06T02-50.log",2026-09-06 02:03:57,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""1113MB, BE28, run_id ok, drive md5 ok (33s)""; ts=engine-completed@phase4_semantic_finetune_train_2017k_2026-09-06T02-50.log",2026-09-06 02:50:58,,
overlap_floor_of_2017k,2017k,of_2017k,evaluate,OK,0,1.1,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log outcome verbatim: ""[overlap_floor_of_2017k/evaluate] exit=0  elapsed 1.1 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2017k_2026-09-06T02-53.log",2026-09-06 02:52:27,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""2 rows for 2017k/of_2017k, written 02:53:26""; ts=engine-completed@phase4_semantic_finetune_evaluate_2017k_2026-09-06T02-53.log",2026-09-06 02:53:29,,
overlap_floor_of_2017k,2017k,of_2017k,inference,OK,0,20.3,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log outcome verbatim: ""[overlap_floor_of_2017k/inference] exit=0  elapsed 20.3 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2017k_2026-09-06T03-13.log",2026-09-06 02:53:34,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:inference,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""2368MB valid=90.6% maxprob=0.882 p99.9=0.815 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_inference_2017k_2026-09-06T03-13.log",2026-09-06 03:13:02,,
overlap_floor_of_2017k,2017k,of_2017k,postproc,OK,0,19.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log outcome verbatim: ""[overlap_floor_of_2017k/postproc] exit=0  elapsed 19.0 min""; ts=run_id-stamp@phase4_semantic_finetune_postproc_2017k_2026-09-06T03-32.log",2026-09-06 03:13:57,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""2368MB valid=90.6% maxprob=0.882 p99.9=0.815 [2385x1676 sample]""; ts=engine-completed@phase4_semantic_finetune_postproc_2017k_2026-09-06T03-32.log",2026-09-06 03:32:42,,
overlap_floor_of_2017k,2017k,of_2017k,VERIFY:postproc,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_queue_overlap_floor_20260906T014007Z.log verdict verbatim: ""mask 96MB, gpkg 26.9MB""; ts=engine-completed@phase4_semantic_finetune_postproc_2017k_2026-09-06T03-32.log",2026-09-06 03:32:42,,
(launch),,,GUARD:runtag,GUARD_UNVERIFIED,,,"no live beacons in /content/drive/MyDrive/treedata/phase4/logs (72 heartbeat file(s), all stale or unreadable)",2026-09-07 21:45:59,7afa7da53fe7,spdc1
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,labels,OK,0,6.8,,2026-09-07 21:51:58,7afa7da53fe7,spdc1
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,VERIFY:labels,OK,,,citywide: labels step is skipped by design,2026-09-07 21:58:49,7afa7da53fe7,spdc1
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,tile,OK,0,34.1,,2026-09-07 21:58:49,7afa7da53fe7,spdc1
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,VERIFY,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_pilot_offload_2017k_cpu1_20260907T214557Z.log verdict verbatim: ""steps subset ['labels', 'tile'] — no prob raster expected; per-step verifies are the record""; ts=engine-completed@phase4_semantic_finetune_tile_2017k_2026-09-07T22-32.log",2026-09-07 22:32:39,,
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,VERIFY:tile,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_pilot_offload_2017k_cpu1_20260907T214557Z.log verdict verbatim: ""632 tiles indexed; probed 20 paths, 0 missing""; ts=engine-completed@phase4_semantic_finetune_tile_2017k_2026-09-07T22-32.log",2026-09-07 22:32:39,,
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,train,OK,0,40.4,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_pilot_offload_2017k_gpu_20260907T223748Z.log outcome verbatim: ""[offload_pilot_2017k_spd_2017k/train] exit=0  elapsed 40.4 min""; ts=run_id-stamp@phase4_semantic_finetune_train_2017k_2026-09-07T23-24.log",2026-09-07 22:44:40,,
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,VERIFY:train,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_pilot_offload_2017k_gpu_20260907T223748Z.log verdict verbatim: ""371MB, BE20, run_id ok, drive md5 ok (1s)""; ts=engine-completed@phase4_semantic_finetune_train_2017k_2026-09-07T23-24.log",2026-09-07 23:24:35,,
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,evaluate,OK,0,3.0,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_pilot_offload_2017k_gpu_20260907T223748Z.log outcome verbatim: ""[offload_pilot_2017k_spd_2017k/evaluate] exit=0  elapsed 3.0 min""; ts=run_id-stamp@phase4_semantic_finetune_evaluate_2017k_2026-09-07T23-28.log",2026-09-07 23:25:59,,
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,VERIFY:evaluate,OK,,,"RECOVERED-FROM-LOGS(ts=completed): train_queue_nohup_pilot_offload_2017k_gpu_20260907T223748Z.log verdict verbatim: ""2 rows for 2017k/spd_2017k, written 23:28:41""; ts=engine-completed@phase4_semantic_finetune_evaluate_2017k_2026-09-07T23-28.log",2026-09-07 23:28:57,,
offload_pilot_2017k_spd_2017k,2017k,spd_2017k,inference,OK,0,22.8,"RECOVERED-FROM-LOGS(ts=start): train_queue_nohup_pilot_offload_2017k_gpu_20260907T223748Z.log outcome verbatim: ""[offload_pilot_2017k_spd_2017k/inference] exit=0  elapsed 22.8 min""; ts=run_id-stamp@phase4_semantic_finetune_inference_2017k_2026-09-07T23-51.log",2026-09-07 23:29:03,,
