date,target_window,known_flight_day,frames_over_city,n_obs,max_sun_elev_deg,R1_primary_run_h,R1_primary_start,R1_primary_end,R1_primary_pass,R2_maxelim_run_h,R2_maxelim_start,R2_maxelim_end,R2_maxelim_pass,R3_lowcloud_run_h,R3_lowcloud_start,R3_lowcloud_end,R3_lowcloud_pass,SPEC_asasked_run_h,SPEC_asasked_start,SPEC_asasked_end,SPEC_asasked_pass,n_rules_passed_of_3,blk_lowcloud_hrs,blk_precip_hrs,blk_vis_hrs,worst_sky_sunhrs,R1_KPAE_run_h,R1_KPAE_pass,R1_KPAE_start,R1_KPAE_end,R1_KSEA_run_h,R1_KSEA_pass,R1_KSEA_start,R1_KSEA_end,R1_KBFI_run_h,R1_KBFI_pass,R1_KBFI_start,R1_KBFI_end,n_stations,n_stations_pass,R1_3station_verdict,R1_unanimous_flyable
2021-10-21,2021_snoh_rgbi.tif,,,24,31.23,11,00:53,10:53,1,10,00:53,09:53,1,16,00:53,15:53,1,0,,,0,3,2,0,0,CLR;OVC8000;OVC9500,11,1,00:53,10:53,3.0,1,12:53,14:53,6.0,1,10:53,15:53,3,3,FLYABLE,1
2021-10-22,2021_snoh_rgbi.tif,,,24,30.87,1,14:53,14:53,0,1,14:53,14:53,0,1,14:53,14:53,0,0,,,0,0,4,1,0,BKN1200/BKN2100/OVC2900;FEW2000/BKN7000;FEW400/SCT1000,1,0,14:53,14:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-23,2021_snoh_rgbi.tif,,,24,30.53,0,,,0,0,,,0,0,,,0,0,,,0,0,5,0,0,OVC3500;OVC3700;SCT1700/BKN3000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-24,2021_snoh_rgbi.tif,,,24,30.18,0,,,0,0,,,0,1,12:53,12:53,0,0,,,0,0,5,4,3,FEW1900/BKN5000/OVC6000;FEW3900/BKN4900/OVC5500;OVC5100,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-25,2021_snoh_rgbi.tif,,,24,29.84,0,,,0,0,,,0,1,10:53,10:53,0,0,,,0,0,5,2,1,BKN4000/OVC4700;BKN4500/OVC5500;FEW3500/BKN4600/OVC6000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-26,2021_snoh_rgbi.tif,,,24,29.5,0,,,0,0,,,0,0,,,0,0,,,0,0,5,3,2,BKN1600/BKN2100/BKN7000;BKN2700/OVC3800;BKN3700/OVC4500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-27,2021_snoh_rgbi.tif,,,24,29.16,2,11:53,12:53,0,2,11:53,12:53,0,2,11:53,12:53,0,0,,,0,0,3,0,0,BKN1900/BKN2300;BKN2100;FEW2100,2,0,11:53,12:53,5.0,1,08:53,12:53,15.0,1,00:53,14:53,3,2,FLYABLE,0
2021-10-28,2021_snoh_rgbi.tif,,,24,28.83,0,,,0,0,,,0,0,,,0,0,,,0,0,5,4,0,BKN800/BKN2100/OVC9500;BKN800/BKN6000/OVC9000;BKN800/OVC8000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-29,2021_snoh_rgbi.tif,,,24,28.5,1,14:53,14:53,0,1,14:53,14:53,0,1,14:53,14:53,0,0,,,0,0,4,0,0,FEW1300/BKN2100/OVC3000;FEW1300/BKN2300/OVC3000;FEW4600,1,0,14:53,14:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-10-30,2021_snoh_rgbi.tif,,,24,28.17,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,0,,,0,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-10-31,2021_snoh_rgbi.tif,,,24,27.85,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,0,,,0,3,0,0,0,CLR,24,1,00:53,23:53,16.0,1,08:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2021-11-01,2021_snoh_rgbi.tif,,,24,27.53,12,00:53,11:53,1,11,00:53,10:53,1,12,00:53,11:53,1,0,,,0,3,3,3,0,BKN11000;BKN5000/OVC7000;BKN8000/OVC9000,12,1,00:53,11:53,11.0,1,00:53,10:53,12.0,1,00:53,11:53,3,3,FLYABLE,1
2021-11-02,2021_snoh_rgbi.tif,,,24,27.21,6,05:53,10:53,1,0,,,0,6,05:53,10:53,1,0,,,0,2,4,4,1,BKN5000/OVC5500;OVC5000;OVC6000,6,1,05:53,10:53,9.0,1,03:53,11:53,8.0,1,03:53,10:53,3,3,FLYABLE,1
2021-11-03,2021_snoh_rgbi.tif,,,24,26.9,1,10:53,10:53,0,1,10:53,10:53,0,16,00:53,15:53,1,0,,,0,1,4,0,0,BKN6000/BKN7500/OVC10000;FEW6000/SCT9000;OVC5500,1,0,10:53,10:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-11-04,2021_snoh_rgbi.tif,,,24,26.6,0,,,0,0,,,0,0,,,0,0,,,0,0,5,1,1,BKN900/OVC1800;BKN900/OVC1900;FEW900/BKN2300/OVC3900,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-11-05,2021_snoh_rgbi.tif,,,24,26.3,2,09:53,10:53,0,2,09:53,10:53,0,10,14:53,23:53,1,0,,,0,1,3,0,0,BKN1600;BKN2400;FEW2500,2,0,09:53,10:53,2.0,0,11:53,12:53,3.0,1,10:53,12:53,3,1,FLYABLE,0
2021-11-06,2021_snoh_rgbi.tif,,,24,26.0,0,,,0,0,,,0,0,,,0,0,,,0,0,5,2,0,BKN1900;BKN1900/BKN2400;BKN1900/BKN5500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-11-07,2021_snoh_rgbi.tif,,,24,25.7,0,,,0,0,,,0,0,,,0,0,,,0,0,5,3,0,BKN1200/BKN2500/OVC4200;BKN1200/BKN2700/OVC3300;BKN1700/OVC2300,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2021-11-08,2021_snoh_rgbi.tif,,,24,25.42,15,08:53,22:53,1,14,08:53,21:53,1,19,04:53,22:53,1,0,,,0,3,0,0,0,CLR,15,1,08:53,22:53,21.0,1,01:53,21:53,23.0,1,00:53,22:53,3,3,FLYABLE,1
2021-11-09,2021_snoh_rgbi.tif,,,24,25.13,3,09:53,11:53,1,3,09:53,11:53,1,3,09:53,11:53,1,0,,,0,3,1,1,0,BKN2900;FEW2900/SCT3700;FEW3300/FEW3900,3,1,09:53,11:53,0.0,0,,,1.0,0,11:53,11:53,3,1,FLYABLE,0
2021-11-10,2021_snoh_rgbi.tif,,,24,24.85,0,,,0,0,,,0,0,,,0,0,,,0,0,3,0,0,BKN2100;BKN2600/BKN3200;OVC1700,0,0,,,6.0,1,09:53,14:53,8.0,1,08:53,15:53,3,2,FLYABLE,0
2021-11-11,2021_snoh_rgbi.tif,,,24,24.58,0,,,0,0,,,0,0,,,0,0,,,0,0,3,1,3,BKN300/OVC800;OVC200;OVC300,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-04-06,2022_coe_rgb.tif,,,24,48.68,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,24,1,00:53,23:53,16.0,1,08:53,23:53,22.0,1,02:53,23:53,3,3,FLYABLE,1
2022-04-07,2022_coe_rgb.tif,,,24,49.06,19,00:53,18:53,1,19,00:53,18:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,19,1,00:53,18:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-04-08,2022_coe_rgb.tif,,,24,49.44,0,,,0,0,,,0,0,,,0,0,,,0,0,9,4,1,BKN1700;BKN4100/OVC5000;FEW1700/BKN3300/OVC4600,0,0,,,1.0,0,12:53,12:53,0.0,0,,,3,0,ELIMINATED,0
2022-04-09,2022_coe_rgb.tif,,,24,49.82,2,09:53,10:53,0,1,17:53,17:53,0,3,08:53,10:53,1,2,09:53,10:53,0,1,7,0,0,BKN3100/BKN3800/OVC6000;BKN3700/BKN5000;BKN500/OVC3300,2,0,09:53,10:53,4.0,1,16:53,19:53,0.0,0,,,3,1,FLYABLE,0
2022-04-10,2022_coe_rgb.tif,,,24,50.19,2,14:53,15:53,0,2,14:53,15:53,0,2,14:53,15:53,0,2,14:53,15:53,0,0,6,1,1,BKN900/OVC1500;CLR;FEW2300/SCT4300,2,0,14:53,15:53,3.0,1,14:53,16:53,0.0,0,,,3,1,FLYABLE,0
2022-04-11,2022_coe_rgb.tif,,,24,50.56,7,10:53,16:53,1,3,14:53,16:53,1,16,08:53,23:53,1,6,10:53,15:53,1,3,2,0,0,BKN11000;BKN9500;CLR,7,1,10:53,16:53,8.0,1,12:53,19:53,5.0,1,13:53,17:53,3,3,FLYABLE,1
2022-04-12,2022_coe_rgb.tif,,,24,50.93,1,16:53,16:53,0,1,16:53,16:53,0,2,16:53,17:53,0,0,,,0,0,8,2,0,BKN1800/OVC2600;BKN1900/BKN2800/BKN8000;BKN3900/OVC4900,1,0,16:53,16:53,1.0,0,11:53,11:53,0.0,0,,,3,0,ELIMINATED,0
2022-04-13,2022_coe_rgb.tif,,,24,51.3,9,01:53,09:53,1,3,06:53,08:53,1,24,00:53,23:53,1,1,09:53,09:53,0,3,6,0,0,BKN6500/BKN7500;OVC6500;OVC8000,9,1,01:53,09:53,0.0,0,,,0.0,0,,,3,1,FLYABLE,0
2022-04-14,2022_coe_rgb.tif,,,24,51.66,6,15:53,20:53,1,5,16:53,20:53,1,9,00:53,08:53,1,1,15:53,15:53,0,3,7,3,1,BKN2700/BKN4200/OVC6000;BKN2700/BKN5000/OVC6000;CLR,6,1,15:53,20:53,5.0,1,14:53,18:53,1.0,0,17:53,17:53,3,2,FLYABLE,0
2022-04-15,2022_coe_rgb.tif,,,24,52.02,3,16:53,18:53,1,3,16:53,18:53,1,9,15:53,23:53,1,1,16:53,16:53,0,3,8,0,0,BKN2600/BKN7000;BKN4200/BKN5500;BKN5500,3,1,16:53,18:53,11.0,1,13:53,23:53,6.0,1,14:53,19:53,3,3,FLYABLE,1
2022-04-16,2022_coe_rgb.tif,,,24,52.38,15,00:53,14:53,1,3,12:53,14:53,1,18,00:53,17:53,1,6,09:53,14:53,1,3,3,0,0,BKN10000;BKN6000/OVC7500;BKN7000/OVC9000,15,1,00:53,14:53,10.0,1,00:53,09:53,11.0,1,00:53,10:53,3,3,FLYABLE,1
2022-04-17,2022_coe_rgb.tif,,,24,52.73,12,12:53,23:53,1,12,12:53,23:53,1,12,12:53,23:53,1,5,12:53,16:53,1,3,2,0,0,BKN3900;CLR;FEW2600/SCT3300,12,1,12:53,23:53,19.0,1,04:53,22:53,21.0,1,02:53,22:53,3,3,FLYABLE,1
2022-04-18,2022_coe_rgb.tif,,,24,53.08,0,,,0,0,,,0,3,08:53,10:53,1,0,,,0,1,10,7,6,BKN3800/OVC4700;BKN4600/OVC5500;BKN6000/OVC7500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-04-19,2022_coe_rgb.tif,,,24,53.43,11,13:53,23:53,1,9,15:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,5,0,0,BKN10000;BKN1400/OVC2300;BKN2000/OVC2600,11,1,13:53,23:53,8.0,1,14:53,21:53,1.0,0,08:53,08:53,3,2,FLYABLE,0
2022-04-20,2022_coe_rgb.tif,,,24,53.78,13,00:53,12:53,1,11,00:53,10:53,1,13,00:53,12:53,1,4,09:53,12:53,1,3,5,3,1,BKN3600/OVC4900;BKN3700/OVC4700;BKN4800/OVC6000,13,1,00:53,12:53,11.0,1,00:53,10:53,12.0,1,00:53,11:53,3,3,FLYABLE,1
2022-04-21,2022_coe_rgb.tif,,,24,54.12,3,16:53,18:53,1,3,16:53,18:53,1,5,15:53,19:53,1,1,09:53,09:53,0,3,6,1,1,BKN2600/BKN3200;BKN3000/BKN4400/OVC7500;BKN3400,3,1,16:53,18:53,6.0,1,11:53,16:53,4.0,1,13:53,16:53,3,3,FLYABLE,1
2022-04-22,2022_coe_rgb.tif,,,24,54.46,3,13:53,15:53,1,3,13:53,15:53,1,13,11:53,23:53,1,3,13:53,15:53,1,3,6,0,0,BKN1000/OVC1400;BKN1300/BKN3200;BKN6000,3,1,13:53,15:53,5.0,1,13:53,17:53,4.0,1,14:53,17:53,3,3,FLYABLE,1
2022-04-23,2022_coe_rgb.tif,,,24,54.79,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,6,11:53,16:53,1,3,3,0,0,BKN1300/BKN2100;BKN800/BKN2100;CLR,13,1,11:53,23:53,14.0,1,10:53,23:53,13.0,1,11:53,23:53,3,3,FLYABLE,1
2022-04-24,2022_coe_rgb.tif,,,24,55.12,23,00:53,22:53,1,17,00:53,16:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR;OVC10000,23,1,00:53,22:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-04-25,2022_coe_rgb.tif,,,24,55.45,2,16:53,17:53,0,1,17:53,17:53,0,3,15:53,17:53,1,1,16:53,16:53,0,1,8,0,0,BKN1700/BKN2300/OVC8000;BKN3900/OVC4800;BKN600/BKN1400,2,0,16:53,17:53,0.0,0,,,2.0,0,14:53,15:53,3,0,ELIMINATED,0
2022-04-26,2022_coe_rgb.tif,,,24,55.78,1,08:53,08:53,0,1,08:53,08:53,0,1,08:53,08:53,0,1,12:53,12:53,0,0,7,2,2,BKN2200;BKN2200/BKN2800;BKN3100/OVC3600,1,0,08:53,08:53,9.0,1,15:53,23:53,6.0,1,13:53,18:53,3,2,FLYABLE,0
2022-04-27,2022_coe_rgb.tif,,,24,56.1,6,10:53,15:53,1,5,10:53,14:53,1,6,10:53,15:53,1,6,10:53,15:53,1,3,4,0,0,BKN1200/OVC2000;BKN5000/BKN8500/OVC11000;BKN9000/BKN11000,6,1,10:53,15:53,6.0,1,13:53,18:53,7.0,1,12:53,18:53,3,3,FLYABLE,1
2022-04-28,2022_coe_rgb.tif,,,24,56.41,5,14:53,18:53,1,0,,,0,7,13:53,19:53,1,3,14:53,16:53,1,2,6,0,0,BKN5000/OVC6500;FEW2100/BKN5500;FEW2600/SCT3800/BKN5500,5,1,14:53,18:53,2.0,0,14:53,15:53,3.0,1,13:53,15:53,3,2,FLYABLE,0
2022-04-29,2022_coe_rgb.tif,,,24,56.72,7,13:53,19:53,1,7,13:53,19:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,5,0,0,BKN4200/BKN4800;CLR;FEW2100/BKN3800/OVC4600,7,1,13:53,19:53,8.0,1,13:53,20:53,9.0,1,12:53,20:53,3,3,FLYABLE,1
2022-04-30,2022_coe_rgb.tif,,,24,57.03,5,14:53,18:53,1,5,14:53,18:53,1,10,14:53,23:53,1,3,14:53,16:53,1,3,6,0,0,BKN4100/OVC10000;BKN800/OVC4400;CLR,5,1,14:53,18:53,12.0,1,12:53,23:53,7.0,1,17:53,23:53,3,3,FLYABLE,1
2022-05-01,2022_coe_rgb.tif,,,24,57.33,7,17:53,23:53,1,7,17:53,23:53,1,7,17:53,23:53,1,1,11:53,11:53,0,3,7,0,0,BKN1700/OVC4400;BKN4200/BKN4800;BKN4300,7,1,17:53,23:53,9.0,1,15:53,23:53,4.0,1,16:53,19:53,3,3,FLYABLE,1
2022-05-02,2022_coe_rgb.tif,,,24,57.63,0,,,0,0,,,0,0,,,0,0,,,0,0,10,3,2,BKN2900/BKN4000/OVC5500;BKN4200/OVC4900;BKN600/OVC2300,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-05-03,2022_coe_rgb.tif,,,24,57.93,0,,,0,0,,,0,0,,,0,0,,,0,0,10,0,1,BKN600/BKN2100/OVC2600;BKN900/OVC1500;FEW1600/OVC2600,0,0,,,2.0,0,14:53,15:53,1.0,0,15:53,15:53,3,0,ELIMINATED,0
2022-05-04,2022_coe_rgb.tif,,,24,58.22,3,15:53,17:53,1,1,07:53,07:53,0,13,10:53,22:53,1,2,15:53,16:53,0,2,6,0,0,BKN400;CLR;FEW6000/BKN12000,3,1,15:53,17:53,22.0,1,00:53,21:53,17.0,1,01:53,17:53,3,3,FLYABLE,1
2022-05-05,2022_coe_rgb.tif,,,24,58.5,0,,,0,0,,,0,0,,,0,0,,,0,0,10,10,0,BKN4900/OVC5500;BKN900/OVC2300;FEW1000/OVC4300,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-05-06,2022_coe_rgb.tif,,,24,58.78,1,08:53,08:53,0,0,,,0,1,08:53,08:53,0,1,08:53,08:53,0,0,10,6,1,BKN200/BKN1800/OVC3700;BKN2200/OVC3000;BKN400/OVC3300,1,0,08:53,08:53,1.0,0,13:53,13:53,0.0,0,,,3,0,ELIMINATED,0
2022-05-07,2022_coe_rgb.tif,,,24,59.06,0,,,0,0,,,0,0,,,0,0,,,0,0,11,9,6,BKN1300/BKN5500/OVC8000;BKN1400;BKN2500/OVC3100,0,0,,,4.0,1,12:53,15:53,1.0,0,12:53,12:53,3,1,FLYABLE,0
2022-05-08,2022_coe_rgb.tif,,,24,59.33,6,16:53,21:53,1,6,16:53,21:53,1,11,13:53,23:53,1,2,13:53,14:53,0,3,6,1,0,BKN1200;BKN1600/OVC2700;BKN2300,6,1,16:53,21:53,5.0,1,16:53,20:53,2.0,0,12:53,13:53,3,2,FLYABLE,0
2022-05-09,2022_coe_rgb.tif,,,24,59.6,5,12:53,16:53,1,1,12:53,12:53,0,9,10:53,18:53,1,5,12:53,16:53,1,2,5,0,0,BKN1000/OVC6000;BKN1100/OVC4200;BKN2000,5,1,12:53,16:53,4.0,1,14:53,17:53,1.0,0,13:53,13:53,3,2,FLYABLE,0
2022-05-10,2022_coe_rgb.tif,,,24,59.86,8,15:53,22:53,1,8,15:53,22:53,1,10,14:53,23:53,1,2,15:53,16:53,0,3,8,0,0,BKN1100/OVC2400;BKN1200/OVC2400;BKN1600/BKN2200/OVC3500,8,1,15:53,22:53,11.0,1,13:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2022-05-11,2022_coe_rgb.tif,,,24,60.11,8,12:53,19:53,1,7,03:53,09:53,1,8,12:53,19:53,1,5,12:53,16:53,1,3,2,0,0,BKN3800/BKN4900;BKN4500;CLR,8,1,12:53,19:53,19.0,1,00:53,18:53,10.0,1,10:53,19:53,3,3,FLYABLE,1
2022-05-12,2022_coe_rgb.tif,,,24,60.37,0,,,0,0,,,0,1,10:53,10:53,0,0,,,0,0,11,7,2,BKN1600/OVC2200;BKN4600/BKN6000/OVC7000;BKN5000/OVC6500,0,0,,,7.0,1,17:53,23:53,3.0,1,17:53,19:53,3,2,FLYABLE,0
2022-05-13,2022_coe_rgb.tif,,,24,60.61,4,15:53,18:53,1,3,15:53,17:53,1,6,15:53,20:53,1,2,15:53,16:53,0,3,8,0,0,BKN1400/OVC2200;BKN1500/OVC2200;BKN4100/BKN5500,4,1,15:53,18:53,7.0,1,03:53,09:53,3.0,1,10:53,12:53,3,3,FLYABLE,1
2022-05-14,2022_coe_rgb.tif,,,24,60.85,11,12:53,22:53,1,11,12:53,22:53,1,11,12:53,22:53,1,5,12:53,16:53,1,3,5,1,1,BKN1200/BKN2400/BKN4100;BKN1400/BKN2400/OVC3100;BKN2000/BKN5000/OVC650,11,1,12:53,22:53,7.0,1,14:53,20:53,5.0,1,16:53,20:53,3,3,FLYABLE,1
2022-05-15,2022_coe_rgb.tif,,,24,61.08,0,,,0,0,,,0,0,,,0,0,,,0,0,11,9,1,BKN2600/BKN4400/OVC9000;BKN2800/BKN4100/OVC5500;BKN500/BKN6500/OVC8000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-05-16,2022_coe_rgb.tif,,,24,61.31,3,14:53,16:53,1,3,14:53,16:53,1,4,13:53,16:53,1,3,14:53,16:53,1,3,8,0,0,BKN1000/BKN2700/OVC6500;BKN200/BKN1000/OVC1600;BKN3600,3,1,14:53,16:53,8.0,1,16:53,23:53,3.0,1,09:53,11:53,3,3,FLYABLE,1
2022-05-17,2022_coe_rgb.tif,,,24,61.54,3,13:53,15:53,1,3,13:53,15:53,1,3,13:53,15:53,1,3,13:53,15:53,1,3,8,0,0,BKN1900/BKN2900/OVC4500;BKN3400/OVC4300;BKN4200/BKN5000,3,1,13:53,15:53,11.0,1,13:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2022-05-18,2022_coe_rgb.tif,,,24,61.75,3,11:53,13:53,1,2,11:53,12:53,0,5,11:53,15:53,1,3,11:53,13:53,1,2,8,2,3,BKN5500/OVC7000;BKN900;BKN900/BKN1900/OVC2900,3,1,11:53,13:53,6.0,1,15:53,20:53,11.0,1,12:53,22:53,3,3,FLYABLE,1
2022-05-19,2022_coe_rgb.tif,,,24,61.97,14,10:53,23:53,1,14,10:53,23:53,1,17,07:53,23:53,1,7,10:53,16:53,1,3,2,0,0,CLR;FEW1300/FEW1900/OVC9000;FEW2100/SCT2900/BKN6000,14,1,10:53,23:53,9.0,1,15:53,23:53,9.0,1,15:53,23:53,3,3,FLYABLE,1
2022-05-20,2022_coe_rgb.tif,,,24,62.17,10,14:53,23:53,1,10,14:53,23:53,1,10,14:53,23:53,1,3,14:53,16:53,1,3,7,0,0,BKN2400;CLR;FEW2900,10,1,14:53,23:53,7.0,1,17:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2022-05-21,2022_coe_rgb.tif,,,24,62.37,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,6,11:53,16:53,1,3,3,0,0,BKN1100;BKN500;CLR,13,1,11:53,23:53,24.0,1,00:53,23:53,16.0,1,08:53,23:53,3,3,FLYABLE,1
2022-05-22,2022_coe_rgb.tif,,,24,62.57,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,14.0,1,00:53,13:53,3,3,FLYABLE,1
2022-05-23,2022_coe_rgb.tif,,,24,62.76,7,16:53,22:53,1,7,16:53,22:53,1,10,13:53,22:53,1,2,13:53,14:53,0,3,5,0,0,BKN2900/OVC7500;BKN4300/OVC7500;BKN6500,7,1,16:53,22:53,5.0,1,15:53,19:53,4.0,1,04:53,07:53,3,3,FLYABLE,1
2022-05-24,2022_coe_rgb.tif,,,24,62.94,8,03:53,10:53,1,8,03:53,10:53,1,8,03:53,10:53,1,3,08:53,10:53,1,3,4,2,0,BKN2300/BKN11000;BKN2400;CLR,8,1,03:53,10:53,3.0,1,12:53,14:53,2.0,0,13:53,14:53,3,2,FLYABLE,0
2022-05-25,2022_coe_rgb.tif,,,24,63.11,8,16:53,23:53,1,8,16:53,23:53,1,8,16:53,23:53,1,1,16:53,16:53,0,3,9,0,0,BKN1900/OVC2900;BKN2500/OVC3400;BKN3700,8,1,16:53,23:53,14.0,1,10:53,23:53,11.0,1,13:53,23:53,3,3,FLYABLE,1
2022-05-26,2022_coe_rgb.tif,,,24,63.28,13,00:53,12:53,1,3,06:53,08:53,1,15,00:53,14:53,1,5,08:53,12:53,1,3,4,3,0,CLR;FEW4700/OVC8000;FEW6000/SCT8000/OVC10000,13,1,00:53,12:53,8.0,1,00:53,07:53,11.0,1,00:53,10:53,3,3,FLYABLE,1
2022-05-27,2022_coe_rgb.tif,,,24,63.45,13,05:53,17:53,1,13,05:53,17:53,1,15,03:53,17:53,1,9,08:53,16:53,1,3,0,0,0,CLR;FEW2000;FEW3100,13,1,05:53,17:53,10.0,1,08:53,17:53,7.0,1,15:53,21:53,3,3,FLYABLE,1
2022-05-28,2022_coe_rgb.tif,,,24,63.6,3,05:53,07:53,1,3,05:53,07:53,1,3,05:53,07:53,1,2,12:53,13:53,0,3,6,6,0,BKN1000/BKN1400/OVC6500;FEW2000;FEW4500/FEW6500/SCT11000,3,1,05:53,07:53,0.0,0,,,0.0,0,,,3,1,FLYABLE,0
2022-05-29,2022_coe_rgb.tif,,,24,63.75,0,,,0,0,,,0,0,,,0,0,,,0,0,11,5,3,BKN2700/OVC4000;BKN400/BKN900/OVC1300;BKN4300/OVC5500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-05-30,2022_coe_rgb.tif,,,24,63.9,4,15:53,18:53,1,3,15:53,17:53,1,10,14:53,23:53,1,2,15:53,16:53,0,3,8,0,0,FEW1100/OVC4900;FEW2400/FEW3700/OVC4600;FEW3000/FEW4000/OVC4800,4,1,15:53,18:53,8.0,1,16:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2022-05-31,2022_coe_rgb.tif,,,24,64.04,18,06:53,23:53,1,14,10:53,23:53,1,18,06:53,23:53,1,9,08:53,16:53,1,3,0,0,0,BKN10000;BKN11000;CLR,18,1,06:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-06-01,2022_coe_rgb.tif,,,22,64.17,12,05:53,16:53,1,10,05:53,14:53,1,12,05:53,16:53,1,9,08:53,16:53,1,3,0,1,0,CLR;FEW11000;FEW7500/OVC9500,12,1,05:53,16:53,23.0,1,00:53,22:53,18.0,1,00:53,17:53,3,3,FLYABLE,1
2022-06-02,2022_coe_rgb.tif,,,24,64.29,6,09:53,14:53,1,5,09:53,13:53,1,6,09:53,14:53,1,6,09:53,14:53,1,3,4,2,2,BKN6000/OVC8000;BKN6500/BKN7500/OVC9500;BKN8500/BKN12000,6,1,09:53,14:53,16.0,1,00:53,15:53,6.0,1,08:53,13:53,3,3,FLYABLE,1
2022-06-03,2022_coe_rgb.tif,,,24,64.41,1,11:53,11:53,0,1,17:53,17:53,0,2,14:53,15:53,0,1,11:53,11:53,0,0,9,3,2,BKN3400/BKN4300;BKN6000/BKN7500;BKN700/BKN4200/OVC8000,1,0,11:53,11:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-04,2022_coe_rgb.tif,,,24,64.52,4,12:53,15:53,1,3,07:53,09:53,1,4,12:53,15:53,1,4,12:53,15:53,1,3,3,1,0,BKN2800/BKN3400;BKN8500;CLR,4,1,12:53,15:53,9.0,1,06:53,14:53,6.0,1,09:53,14:53,3,3,FLYABLE,1
2022-06-05,2022_coe_rgb.tif,,,24,64.63,2,10:53,11:53,0,0,,,0,2,10:53,11:53,0,2,10:53,11:53,0,0,9,1,0,BKN11000;BKN2200/OVC2700;BKN900/BKN11000,2,0,10:53,11:53,4.0,1,13:53,16:53,0.0,0,,,3,1,FLYABLE,0
2022-06-06,2022_coe_rgb.tif,,,24,64.72,3,09:53,11:53,1,3,09:53,11:53,1,15,09:53,23:53,1,3,09:53,11:53,1,3,7,0,0,BKN3600/OVC4600;BKN7000;CLR,3,1,09:53,11:53,0.0,0,,,0.0,0,,,3,1,FLYABLE,0
2022-06-07,2022_coe_rgb.tif,,,24,64.81,19,00:53,18:53,1,19,00:53,18:53,1,19,00:53,18:53,1,9,08:53,16:53,1,3,0,0,0,CLR,19,1,00:53,18:53,21.0,1,00:53,20:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-06-08,2022_coe_rgb.tif,,,24,64.9,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,6,11:53,16:53,1,3,3,0,0,BKN2700/BKN3400;BKN4200;CLR,13,1,11:53,23:53,12.0,1,12:53,23:53,11.0,1,13:53,23:53,3,3,FLYABLE,1
